Run,BioSample,BioProject,Organism,sub_group,DATASTORE_filetype,SRA_Study,era,era_guess,age,comments
ERR1021814,SAMEA3542245,PRJEB10854,Equus caballus,Yakutian horse,"fastq,sra",ERP012152,modern,,Age,Region of Origin for location
ERR1021815,SAMEA3542245,PRJEB10854,Equus caballus,Yakutian horse,"fastq,sra",ERP012152,modern,,Age,Region of Origin for location
ERR1021816,SAMEA3542237,PRJEB10854,Equus caballus,Yakutian horse,"bam,sra",ERP012152,modern,,Age,Region of Origin for location
ERR1021817,SAMEA3542238,PRJEB10854,Equus caballus,Yakutian horse,"bam,sra",ERP012152,modern,,Age,Region of Origin for location
ERR1021818,SAMEA3542239,PRJEB10854,Equus caballus,Yakutian horse,"bam,sra",ERP012152,modern,,Age,Region of Origin for location
ERR1021819,SAMEA3542240,PRJEB10854,Equus caballus,Yakutian horse,"bam,sra",ERP012152,modern,,Age,Region of Origin for location
ERR1021820,SAMEA3542241,PRJEB10854,Equus caballus,Yakutian horse,"bam,sra",ERP012152,modern,,Age,Region of Origin for location
ERR1021821,SAMEA3542242,PRJEB10854,Equus caballus,Yakutian horse,"bam,sra",ERP012152,modern,,Age,Region of Origin for location
ERR1021822,SAMEA3542243,PRJEB10854,Equus caballus,Yakutian horse,"bam,sra",ERP012152,modern,,Age,Region of Origin for location
ERR1021823,SAMEA3542244,PRJEB10854,Equus caballus,Yakutian horse,"bam,sra",ERP012152,modern,,Age,Region of Origin for location
ERR1021824,SAMEA3542245,PRJEB10854,Equus caballus,Yakutian horse,"sra,bam",ERP012152,modern,,Age,Region of Origin for location
ERR1305961,SAMEA3889830,PRJEB12979,Equus caballus,UK Warmblood (>50% Quarter),"bam,sra",ERP014514,modern,,,
ERR1305962,SAMEA3889831,PRJEB12979,Equus caballus,American Paint,"bam,sra",ERP014514,modern,,,
ERR1305963,SAMEA3889832,PRJEB12979,Equus caballus,American Paint,"bam,sra",ERP014514,modern,,,
ERR1305964,SAMEA3889833,PRJEB12979,Equus caballus,American Paint,"bam,sra",ERP014514,modern,,,
ERR1397959,SAMEA3951217,PRJEB13863,Equus caballus,Friesian dwarf,"bam,sra",ERP015442,modern,,,
ERR1397961,SAMEA3951219,PRJEB13863,Equus caballus,Friesian dwarf,"sra,bam",ERP015442,modern,,,
ERR1397962,SAMEA3951220,PRJEB13863,Equus caballus,Friesian dwarf,"unknown_contigs,bam,sra",ERP015442,modern,,,
ERR1397964,SAMEA3951222,PRJEB13863,Equus caballus,Friesian dwarf,"sra,bam",ERP015442,modern,,,
ERR1397960,SAMEA3951218,PRJEB13863,Equus caballus,Friesian dwarf,"sra,bam",ERP015442,modern,,,
ERR1397963,SAMEA3951221,PRJEB13863,Equus caballus,Friesian dwarf,"sra,bam",ERP015442,modern,,,
ERR1397965,SAMEA3951223,PRJEB13863,Equus caballus,Friesian dwarf,"bam,unknown_contigs,sra",ERP015442,modern,,,
ERR1512897,SAMEA4059124,PRJEB14651,Equus caballus,Standardbred,"bam,sra",ERP016307,modern,,,
ERR1527950,SAMEA4075244,PRJEB14779,Equus caballus,Akhal-Teke,"bam,sra",ERP016448,modern,,,
ERR1527952,SAMEA4075246,PRJEB14779,Equus caballus,Franches-Montagnes,"bam,sra",ERP016448,modern,,,
ERR1527953,SAMEA4075247,PRJEB14779,Equus caballus,Franches-Montagnes,"bam,sra",ERP016448,modern,,,
ERR1527954,SAMEA4075248,PRJEB14779,Equus caballus,Franches-Montagnes,"bam,sra",ERP016448,modern,,,
ERR1527955,SAMEA4075249,PRJEB14779,Equus caballus,Franches-Montagnes,"bam,sra",ERP016448,modern,,,
ERR1527956,SAMEA4075250,PRJEB14779,Equus caballus,Franches-Montagnes,"bam,sra",ERP016448,modern,,,
ERR1527957,SAMEA4075251,PRJEB14779,Equus caballus,Franches-Montagnes,"bam,sra",ERP016448,modern,,,
ERR1527959,SAMEA4075253,PRJEB14779,Equus caballus,Franches-Montagnes,"bam,sra",ERP016448,modern,,,
ERR1527961,SAMEA4075255,PRJEB14779,Equus caballus,Franches-Montagnes,"bam,sra",ERP016448,modern,,,
ERR1527962,SAMEA4075256,PRJEB14779,Equus caballus,Franches-Montagnes,"bam,sra",ERP016448,modern,,,
ERR1527966,SAMEA4075260,PRJEB14779,Equus caballus,Haflinger,"bam,sra",ERP016448,modern,,,
ERR1527967,SAMEA4075261,PRJEB14779,Equus caballus,Dutch Warmblood,"bam,sra",ERP016448,modern,,,
ERR1527968,SAMEA4075262,PRJEB14779,Equus caballus,Quarter Horse,"bam,sra",ERP016448,modern,,,
ERR1527969,SAMEA4075263,PRJEB14779,Equus caballus,Quarter Horse,"bam,sra",ERP016448,modern,,,
ERR1527971,SAMEA4075265,PRJEB14779,Equus caballus,Franches-Montagnes,"bam,sra",ERP016448,modern,,,
ERR1527972,SAMEA4075266,PRJEB14779,Equus caballus,Swiss Warmblood,"bam,sra",ERP016448,modern,,,
ERR1545179,SAMEA4351922,PRJEB14779,Equus caballus,German WarmBlood,"bam,sra",ERP016448,modern,,,
ERR1545181,SAMEA4351924,PRJEB14779,Equus caballus,German WarmBlood,"bam,sra",ERP016448,modern,,,
ERR1545184,SAMEA4351927,PRJEB14779,Equus caballus,German WarmBlood,"bam,sra",ERP016448,modern,,,
ERR1545186,SAMEA4351930,PRJEB14779,Equus caballus,German WarmBlood,"bam,sra",ERP016448,modern,,,
ERR1545188,SAMEA4351933,PRJEB14779,Equus caballus,German WarmBlood,"bam,sra",ERP016448,modern,,,
ERR1545190,SAMEA4351932,PRJEB14779,Equus caballus,German WarmBlood,"bam,sra",ERP016448,modern,,,
ERR1735862,SAMEA4552432,PRJEB14779,Equus caballus,Thoroughbred,"bam,sra",ERP016448,modern,,,
ERR1527947,SAMEA4075241,PRJEB14779,Equus caballus,Akhal-Teke,"bam,sra",ERP016448,modern,,,
ERR1527948,SAMEA4075242,PRJEB14779,Equus caballus,Akhal-Teke,"bam,sra",ERP016448,modern,,,
ERR1527949,SAMEA4075243,PRJEB14779,Equus caballus,Akhal-Teke,"bam,sra",ERP016448,modern,,,
ERR1527951,SAMEA4075245,PRJEB14779,Equus caballus,Arabian,"bam,sra",ERP016448,modern,,,
ERR1527958,SAMEA4075252,PRJEB14779,Equus caballus,Franches-Montagnes,"bam,sra",ERP016448,modern,,,
ERR1527960,SAMEA4075254,PRJEB14779,Equus caballus,Franches-Montagnes,"bam,sra",ERP016448,modern,,,
ERR1527963,SAMEA4075257,PRJEB14779,Equus caballus,Franches-Montagnes,"bam,sra",ERP016448,modern,,,
ERR1527964,SAMEA4075258,PRJEB14779,Equus caballus,Franches-Montagnes,"bam,sra",ERP016448,modern,,,
ERR1527965,SAMEA4075259,PRJEB14779,Equus caballus,Franches-Montagnes,"bam,sra",ERP016448,modern,,,
ERR1527970,SAMEA4075264,PRJEB14779,Equus caballus,Quarter Horse,"bam,sra",ERP016448,modern,,,
ERR1545178,SAMEA4351921,PRJEB14779,Equus caballus,German WarmBlood,"bam,sra",ERP016448,modern,,,
ERR1545180,SAMEA4351923,PRJEB14779,Equus caballus,German WarmBlood,"bam,sra",ERP016448,modern,,,
ERR1545182,SAMEA4351925,PRJEB14779,Equus caballus,German WarmBlood,"bam,sra",ERP016448,modern,,,
ERR1545183,SAMEA4351926,PRJEB14779,Equus caballus,German WarmBlood,"bam,sra",ERP016448,modern,,,
ERR1545185,SAMEA4351928,PRJEB14779,Equus caballus,German WarmBlood,"bam,sra",ERP016448,modern,,,
ERR1545187,SAMEA4351931,PRJEB14779,Equus caballus,German WarmBlood,"bam,sra",ERP016448,modern,,,
ERR1545189,SAMEA4351934,PRJEB14779,Equus caballus,German WarmBlood,"bam,sra",ERP016448,modern,,,
ERR2731056,SAMEA4822839,PRJEB14779,Equus caballus,Shetland,"sra,bam",ERP016448,modern,,,
ERR2731057,SAMEA4822840,PRJEB14779,Equus caballus,Icelandic,"sra,bam",ERP016448,modern,,,
ERR2731058,SAMEA4822841,PRJEB14779,Equus caballus,Holsteiner,"bam,sra",ERP016448,modern,,,
ERR2731059,SAMEA4822842,PRJEB14779,Equus caballus,Holsteiner,"bam,sra",ERP016448,modern,,,
ERR2731060,SAMEA4822843,PRJEB14779,Equus caballus,Holsteiner,"sra,bam",ERP016448,modern,,,
ERR2731061,SAMEA4822844,PRJEB14779,Equus caballus,Holsteiner,"sra,bam",ERP016448,modern,,,
ERR2179540,SAMEA104357335,PRJEB14779,Equus caballus,Franches-Montagnes,"bam,sra",ERP016448,modern,,,
ERR2179541,SAMEA104357336,PRJEB14779,Equus caballus,Franches-Montagnes,"bam,sra",ERP016448,modern,,,
ERR2179542,SAMEA104357337,PRJEB14779,Equus caballus,German Riding Pony,"bam,sra",ERP016448,modern,,,
ERR2179543,SAMEA104357338,PRJEB14779,Equus caballus,Welsh Pony,"bam,sra",ERP016448,modern,,,
ERR2179544,SAMEA104357339,PRJEB14779,Equus caballus,Arabian,"bam,sra",ERP016448,modern,,,
ERR2179545,SAMEA104357340,PRJEB14779,Equus caballus,German Riding Pony,"bam,sra",ERP016448,modern,,,
ERR2179546,SAMEA104357341,PRJEB14779,Equus caballus,Morgan Horse,"bam,sra",ERP016448,modern,,,
ERR2179547,SAMEA104357342,PRJEB14779,Equus caballus,Holsteiner,"bam,sra",ERP016448,modern,,,
ERR2179548,SAMEA104357343,PRJEB14779,Equus caballus,Oldenburger,"bam,sra",ERP016448,modern,,,
ERR2179549,SAMEA104357344,PRJEB14779,Equus caballus,Hannoveraner,"bam,sra",ERP016448,modern,,,
ERR2179550,SAMEA104357345,PRJEB14779,Equus caballus,Welsh Pony,"bam,sra",ERP016448,modern,,,
ERR2179551,SAMEA104357346,PRJEB14779,Equus caballus,Arabian,"bam,sra",ERP016448,modern,,,
ERR2179552,SAMEA104357347,PRJEB14779,Equus caballus,Noriker,"bam,sra",ERP016448,modern,,,
ERR2179553,SAMEA104357348,PRJEB14779,Equus caballus,Haflinger,"bam,sra",ERP016448,modern,,,
ERR2179554,SAMEA104357349,PRJEB14779,Equus caballus,Haflinger,"bam,sra",ERP016448,modern,,,
ERR2179555,SAMEA104357350,PRJEB14779,Equus caballus,Haflinger,"bam,sra",ERP016448,modern,,,
ERR2179556,SAMEA104357351,PRJEB14779,Equus caballus,Swiss Warmblood,"bam,sra",ERP016448,modern,,,
ERR2203766,SAMEA104399644,PRJEB14779,Equus caballus,Trakehner,"bam,sra",ERP016448,modern,,,
ERR3317814,SAMEA5600769,PRJEB14779,Equus caballus,German Riding Pony,"bam,sra",ERP016448,modern,,,
ERR2731055,SAMEA4822838,PRJEB14779,Equus caballus,American Paint,"bam,sra",ERP016448,modern,,,
SRR515202,SAMN01047694,PRJNA168142,Equus caballus,Thoroughbred,sra,SRP013636,modern,,,"Library Name some, but not much"
SRR515203,SAMN01047695,PRJNA168142,Equus caballus,Thoroughbred,sra,SRP013636,modern,,,"Library Name some, but not much"
SRR515204,SAMN01047696,PRJNA168142,Equus caballus,Thoroughbred,sra,SRP013636,modern,,,"Library Name some, but not much"
SRR515205,SAMN01047697,PRJNA168142,Equus caballus,Thoroughbred,sra,SRP013636,modern,,,"Library Name some, but not much"
SRR515206,SAMN01047698,PRJNA168142,Equus caballus,Thoroughbred,sra,SRP013636,modern,,,"Library Name some, but not much"
SRR515208,SAMN01047699,PRJNA168142,Equus caballus,Thoroughbred,sra,SRP013636,modern,,,"Library Name some, but not much"
SRR515209,SAMN01047700,PRJNA168142,Equus caballus,Thoroughbred,sra,SRP013636,modern,,,"Library Name some, but not much"
SRR515211,SAMN01047701,PRJNA168142,Equus caballus,Thoroughbred,sra,SRP013636,modern,,,"Library Name some, but not much"
SRR515212,SAMN01047702,PRJNA168142,Equus caballus,Thoroughbred,sra,SRP013636,modern,,,"Library Name some, but not much"
SRR515213,SAMN01047703,PRJNA168142,Equus caballus,Thoroughbred,sra,SRP013636,modern,,,"Library Name some, but not much"
SRR515214,SAMN01047704,PRJNA168142,Equus caballus,Thoroughbred,sra,SRP013636,modern,,,"Library Name some, but not much"
SRR515215,SAMN01047705,PRJNA168142,Equus caballus,Thoroughbred,sra,SRP013636,modern,,,"Library Name some, but not much"
SRR515216,SAMN01047706,PRJNA168142,Equus caballus,Thoroughbred,sra,SRP013636,modern,,,"Library Name some, but not much"
SRR515217,SAMN01047707,PRJNA168142,Equus caballus,Jeju horse,sra,SRP013636,modern,,,"Library Name some, but not much"
SRR515218,SAMN01047708,PRJNA168142,Equus caballus,Jeju horse,sra,SRP013636,modern,,,"Library Name some, but not much"
SRR505867,SAMN01047693,PRJNA168142,Equus caballus,Thoroughbred,sra,SRP013636,modern,,,"Library Name some, but not much"
SRR516118,SAMN01057172,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR527799,SAMN01057173,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR527800,SAMN01057173,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR527801,SAMN01057173,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR527802,SAMN01057173,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR527803,SAMN01057171,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR527804,SAMN01057171,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR527805,SAMN01057171,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR527806,SAMN01057171,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR527807,SAMN01057171,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR527809,SAMN01057171,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR527825,SAMN01057173,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR526907,SAMN01057170,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR526908,SAMN01057170,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR526909,SAMN01057170,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR527519,SAMN01057173,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR527520,SAMN01057173,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR527521,SAMN01057173,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR527527,SAMN01057173,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR527528,SAMN01057173,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR516104,SAMN01057170,PRJNA169102,Equus caballus,Jeju horse,sra,SRP013860,modern,,,
SRR641366,SAMN01880951,PRJNA184688,Equus caballus,Thoroughbred,sra,SRP017702,modern,,,
SRR641367,SAMN01880952,PRJNA184688,Equus caballus,Thoroughbred,sra,SRP017702,modern,,,
SRR641364,SAMN01880950,PRJNA184688,Equus caballus,Thoroughbred,sra,SRP017702,modern,,,
SRR641365,SAMN01880949,PRJNA184688,Equus caballus,Thoroughbred,sra,SRP017702,modern,,,
SRR1046129,SAMN02439777,PRJNA230019,Equus caballus,Arabian,sra,SRP033361,modern,,,additional locations for one sample
SRR1046135,SAMN02439778,PRJNA230019,Equus caballus,Sorraia,sra,SRP033361,modern,,,additional locations for one sample
SRR1046147,SAMN02439779,PRJNA230019,Equus caballus,Hanoverian,sra,SRP033361,modern,,,additional locations for one sample
SRR1046151,SAMN02439782,PRJNA230019,Equus caballus,Hanoverian,sra,SRP033361,modern,,,additional locations for one sample
SRR1048526,SAMN02422919,PRJNA230019,Equus caballus,Dulmen pony,sra,SRP033361,modern,,,additional locations for one sample
SRR1167052,SAMN02570035,PRJNA233529,Equus caballus,Mongolian,sra,SRP035222,modern,,,requires join
SRR1167110,SAMN02570036,PRJNA233529,Equus caballus,Mongolian,sra,SRP035222,modern,,,requires join
SRR1564419,SAMN03009553,PRJNA233529,Equus caballus,Mongolian,sra,SRP035222,modern,,,requires join
SRR1564422,SAMN03009554,PRJNA233529,Equus caballus,Mongolian,sra,SRP035222,modern,,,requires join
SRR1167108,SAMN02570036,PRJNA233529,Equus caballus,Mongolian,sra,SRP035222,modern,,,requires join
SRR1167109,SAMN02570036,PRJNA233529,Equus caballus,Mongolian,sra,SRP035222,modern,,,requires join
SRR1167053,SAMN02570035,PRJNA233529,Equus caballus,Mongolian,sra,SRP035222,modern,,,requires join
SRR1167093,SAMN02570035,PRJNA233529,Equus caballus,Mongolian,sra,SRP035222,modern,,,requires join
SRR1564421,SAMN03009553,PRJNA233529,Equus caballus,Mongolian,sra,SRP035222,modern,,,requires join
SRR1564423,SAMN03009554,PRJNA233529,Equus caballus,Mongolian,sra,SRP035222,modern,,,requires join
SRR1167891,SAMN02570035,PRJNA233529,Equus caballus,Mongolian,sra,SRP035222,modern,,,requires join
SRR1167892,SAMN02570035,PRJNA233529,Equus caballus,Mongolian,sra,SRP035222,modern,,,requires join
SRR1167893,SAMN02570036,PRJNA233529,Equus caballus,Mongolian,sra,SRP035222,modern,,,requires join
SRR1167049,SAMN02570038,PRJNA233533,Equus przewalskii,Przewalski,sra,SRP035221,modern,,,
SRR1167045,SAMN02570037,PRJNA233533,Equus przewalskii,Przewalski,sra,SRP035221,modern,,,
SRR1167050,SAMN02570038,PRJNA233533,Equus przewalskii,Przewalski,sra,SRP035221,modern,,,
SRR1564424,SAMN03009555,PRJNA233533,Equus przewalskii,Przewalski,sra,SRP035221,modern,,,
SRR1564426,SAMN03009556,PRJNA233533,Equus przewalskii,Przewalski,sra,SRP035221,modern,,,
SRR1167030,SAMN02570037,PRJNA233533,Equus przewalskii,Przewalski,sra,SRP035221,modern,,,
SRR1167031,SAMN02570037,PRJNA233533,Equus przewalskii,Przewalski,sra,SRP035221,modern,,,
SRR1167048,SAMN02570038,PRJNA233533,Equus przewalskii,Przewalski,sra,SRP035221,modern,,,
SRR1564425,SAMN03009555,PRJNA233533,Equus przewalskii,Przewalski,sra,SRP035221,modern,,,
SRR1564427,SAMN03009556,PRJNA233533,Equus przewalskii,Przewalski,sra,SRP035221,modern,,,
SRR1167890,SAMN02570037,PRJNA233533,Equus przewalskii,Przewalski,sra,SRP035221,modern,,,
SRR1167257,SAMN02570037,PRJNA233533,Equus przewalskii,Przewalski,sra,SRP035221,modern,,,
SRR1167258,SAMN02570038,PRJNA233533,Equus przewalskii,Przewalski,sra,SRP035221,modern,,,
SRR1275408,SAMN02767683,PRJNA246445,Equus ferus,Marwari,sra,SRP041785,modern,,,
SRR1790681,SAMN03291459,PRJNA273402,Equus caballus,Connemara Pony,sra,SRP052751,modern,,,
SRR1769892,SAMN03291441,PRJNA273402,Equus caballus,Connemara Pony,sra,SRP052751,modern,,,
SRR1769893,SAMN03291442,PRJNA273402,Equus caballus,Connemara Pony,sra,SRP052751,modern,,,
SRR1769922,SAMN03291461,PRJNA273402,Equus caballus,Connemara Pony,sra,SRP052751,modern,,,
SRR2142269,SAMN03952758,PRJNA291776,Equus caballus,Hanoverian,sra,SRP061963,modern,,,
SRR2142313,SAMN03955413,PRJNA291776,Equus caballus,Sorraia,sra,SRP061963,modern,,,
SRR2142163,SAMN03952747,PRJNA291776,Equus caballus,Hanoverian,sra,SRP061963,modern,,,
SRR2142311,SAMN03955412,PRJNA291776,Equus caballus,Saxon-Thuringian Heavy Warmblood,sra,SRP061963,modern,,,
SRR3045342,SAMN04359671,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR3045676,SAMN04359672,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR3045847,SAMN04359692,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR3045848,SAMN04359693,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR3046833,SAMN04359701,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR3050542,SAMN04359703,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR3050543,SAMN04359704,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR3050547,SAMN04359732,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR3050550,SAMN04359735,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR3046827,SAMN04359694,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR3046831,SAMN04359695,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR3046832,SAMN04359698,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR3046834,SAMN04359702,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR3050544,SAMN04359705,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR3050545,SAMN04359706,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR3050546,SAMN04359720,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR3050548,SAMN04359733,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR3050549,SAMN04359734,PRJNA306677,Equus caballus,Standardbred,sra,SRP067684,modern,,,
SRR5131681,SAMN06028168,PRJNA357976,Equus caballus,Lipizzan,sra,SRP095685,modern,,,
SRR5131680,SAMN06017259,PRJNA357976,Equus caballus,Lipizzan,sra,SRP095685,modern,,,
SRR5131682,SAMN06017257,PRJNA357976,Equus caballus,Lipizzan,sra,SRP095685,modern,,,
SRR5131683,SAMN06017258,PRJNA357976,Equus caballus,Lipizzan,sra,SRP095685,modern,,,
